1,0
2,0
3,0
4,10
5,0
6,20
7,20
8,10
9,0
10,0
11,0
12,40
13,0
14,40
15,0
16,40
17,0
18,20
19,0
20,0
21,20
22,0
23,0
24,0
25,20
26,0
27,0
28,0
29,10
30,0
31,0
32,10
33,0
34,0
35,10
36,20
37,40
38,0
39,30
40,0
41,20
42,20
43,0
44,0
45,0
46,0
47,20
48,0
49,0
50,0
51,0
52,40
53,20
54,0
55,0
56,0
57,0
58,20
59,20
60,30
61,0
62,0
63,0
64,0
65,20
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,10
74,0
75,20
76,0
77,20
78,0
79,0
80,0
81,0
82,0
83,0
84,40
85,0
86,20
87,0
88,0
89,0
90,10
91,30
92,0
93,0
94,10
95,0
96,0
97,20
98,0
99,0
100,0
101,0
102,0
103,20
104,0
105,20
106,20
107,20
108,0
109,40
110,30
111,0
112,20
113,0
114,0
115,0
116,210
117,0
118,0
119,20
120,0
121,0
122,0
123,30
124,20
125,0
126,0
127,0
128,0
129,0
130,20
131,0
132,0
133,0
134,20
135,40
136,0
137,20
138,0
139,0
140,20
141,0
142,20
143,0
144,0
145,0
146,0
147,0
148,20
149,20
150,0
151,0
152,0
153,0
154,20
155,0
156,70
157,0
158,70
159,0
160,0
161,0
162,20
163,0
164,0
165,0
166,10
167,0
168,0
169,0
170,20
171,0
172,0
173,40
174,0
175,20
176,0
177,0
178,10
179,0
180,0
181,0
182,40
183,0
184,10
185,160
186,0
187,0
188,0
189,20
190,0
191,70
192,0
193,0
194,0
195,0
196,0
197,0
198,40
199,10
200,0
201,0
202,0
203,0
204,40
205,20
206,20
207,80
208,0
209,0
210,0
211,0
212,20
213,0
214,0
215,40
216,0
217,0
218,0
219,0
220,0
221,20
222,0
223,0
224,0
225,20
226,0
227,0
228,0
229,20
230,20
231,0
232,0
233,0
234,20
235,0
236,40
237,20
238,0
239,250
240,20
241,0
242,0
243,0
244,0
245,0
246,20
247,0
248,20
249,0
250,0
251,0
252,0
253,0
254,10
255,0
256,0
257,20
258,30
259,80
260,20
261,20
262,0
263,0
264,0
265,0
266,0
267,0
268,30
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,40
277,0
278,0
279,0
280,20
281,0
