1,20
2,0
3,0
4,0
5,0
6,40
7,0
8,0
9,40
10,40
11,20
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,20
23,0
24,0
25,20
26,20
27,40
28,0
29,0
30,0
31,40
32,0
33,10
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,20
43,0
44,20
45,0
46,20
47,0
48,0
49,0
50,20
51,0
52,0
53,0
54,0
55,40
56,0
57,40
58,0
59,10
60,100
61,10
62,20
63,0
64,0
65,0
66,0
67,20
68,0
69,10
70,0
71,0
72,0
73,20
74,20
75,0
76,10
77,0
78,0
79,0
80,0
81,10
82,0
83,0
84,20
85,40
86,0
87,0
88,10
89,0
90,20
91,40
92,0
93,0
94,0
95,20
96,10
97,0
98,20
99,20
1,0
1,20
1,30
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,20
1,20
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,10
1,20
1,0
1,40
